C:/Users/Line/notremor/build-FP_RehabPlatform-Desktop_Qt_5_3_MSVC2012_OpenGL_32bit-Debug/debug/User/Subject0004/line/20141120151543.txt
120	5	4.83871	4.83871	4.83871	1	0	0	192	1728	0.8	0.4	0.99	0.99	0.99	0	0	0.99	0.99	1	0.99	0	0	1	0	0	0	1	0	0	0	1	8	8	2	2

5	960	1010	956
14	960	1010	956
19	960	1010	956
28	960	1010	956
33	960	1010	956
39	960	1010	956
44	960	1010	955
49	960	1010	955
58	960	1010	955
63	960	1010	955
68	960	1010	955
73	960	1010	955
78	960	1010	955
83	960	1010	955
88	960	1010	955
93	960	1010	955
98	960	1010	955
103	960	1010	955
108	960	1010	955
113	960	1010	955
118	960	1010	955
123	960	1010	955
128	960	1010	955
133	960	1010	956
139	960	1010	956
148	960	1010	956
153	960	1010	956
158	960	1010	957
163	960	1010	957
168	960	1010	957
173	960	1010	957
178	960	1010	957
183	960	1010	957
188	960	1010	957
193	960	1010	957
198	960	1010	957
203	960	1010	957
208	960	1010	957
213	960	1010	957
218	960	1010	957
223	960	1010	957
229	960	1010	957
239	960	1010	958
244	960	1010	958
253	960	1010	958
259	960	1010	958
268	960	1010	958
274	960	1010	958
283	960	1010	958
289	960	1010	958
299	960	1010	958
304	960	1010	958
313	960	1010	958
319	960	1010	958
328	960	1010	958
334	960	1010	958
343	960	1010	958
349	960	1010	958
358	960	1010	958
364	960	1010	958
373	960	1010	958
379	960	1010	958
388	960	1010	958
394	960	1010	958
403	960	1010	959
409	960	1010	959
419	960	1010	959
424	960	1010	959
433	960	1010	959
439	960	1010	959
448	960	1010	959
454	960	1010	959
463	960	1010	959
468	960	1010	959
473	960	1010	959
479	960	1010	959
488	960	1010	959
493	960	1010	960
499	960	1010	960
508	960	1010	960
514	960	1010	960
523	960	1010	960
529	960	1010	960
539	960	1010	961
544	960	1010	961
553	960	1010	961
559	960	1010	961
568	960	1010	961
574	960	1010	961
583	960	1010	961
589	960	1010	961
598	960	1010	961
603	960	1010	961
608	960	1010	961
613	960	1010	961
618	960	1010	961
623	960	1010	961
628	960	1010	961
633	960	1010	961
638	960	1010	961
643	960	1010	961
648	960	1010	961
653	960	1010	961
658	960	1010	961
663	960	1010	961
668	960	1010	961
673	960	1010	961
678	960	1010	961
683	960	1010	961
688	960	1010	961
693	960	1010	961
698	960	1010	961
703	960	1010	961
709	960	1010	961
718	960	1010	961
724	960	1010	961
729	960	1010	961
734	960	1010	961
743	960	1010	961
748	960	1010	961
753	960	1010	961
758	960	1010	961
763	960	1010	961
768	960	1010	961
773	960	1010	961
778	960	1010	961
783	960	1010	961
788	960	1010	961
793	960	1010	961
798	960	1010	961
803	960	1010	961
808	960	1010	961
814	960	1010	961
823	960	1010	960
828	960	1010	960
833	960	1010	960
838	960	1010	960
844	960	1010	960
853	960	1010	960
858	960	1010	960
863	960	1010	960
868	960	1010	960
874	960	1010	960
883	960	1010	960
889	960	1010	960
898	960	1010	960
904	960	1010	960
913	960	1010	959
918	960	1010	959
923	960	1010	959
928	960	1010	959
934	960	1010	959
943	960	1010	959
949	960	1010	959
958	960	1010	959
964	960	1010	959
973	960	1010	959
979	960	1010	959
988	960	1010	959
993	960	1010	959
998	960	1010	959
1003	960	1010	959
1008	960	1010	959
1013	960	1010	959
1019	960	1010	959
1028	960	1010	959
1033	960	1010	959
1038	960	1010	959
1043	960	1010	959
1048	960	1010	959
1053	960	1010	959
1058	960	1010	959
1063	960	1010	959
1069	960	1010	959
1078	960	1010	959
1083	960	1010	959
1088	960	1010	959
1093	960	1010	959
1098	960	1010	959
1103	960	1010	959
1108	960	1010	959
1113	960	1010	959
1118	960	1010	959
1123	960	1010	959
1128	960	1010	959
1133	960	1010	959
1138	960	1010	959
1143	960	1010	959
1148	960	1010	959
1153	960	1010	959
1158	960	1010	959
1163	960	1010	959
1168	960	1010	959
1173	960	1010	959
1178	960	1010	959
1183	960	1010	959
1188	960	1010	959
1193	960	1010	959
1198	960	1010	959
1203	960	1010	959
1208	960	1010	959
1213	960	1010	959
1219	960	1010	959
1228	960	1010	959
1233	960	1010	959
1238	960	1010	959
1244	960	1010	959
1253	960	1010	959
1258	960	1010	959
1263	960	1010	959
1268	960	1010	959
